"ROI_47","centile_10","centile_25","centile_50","centile_75","centile_90"
20.5338809034908,3431.57589427102,3626.24371371199,3861.26963613178,4118.3203945187,4370.75916285704
21.5338809034908,3434.62876276793,3630.72231422779,3867.21634186761,4125.54145565824,4378.88237037191
22.5338809034908,3437.65133274654,3635.1829835935,3873.15337519918,4132.75497070866,4386.99489449713
23.5338809034908,3440.62665178511,3639.60926871455,3879.06486953613,4139.94577029657,4395.08237299834
24.5338809034908,3443.53955782536,3643.98509535794,3884.9334889535,4147.09502413488,4403.12446623504
25.5338809034908,3446.34567440154,3648.2636906095,3890.70944303595,4154.14957474825,4411.06471741249
26.5338809034908,3448.97556140024,3652.37164957788,3896.31443666541,4161.02574170693,4418.81419733757
27.5338809034908,3451.35881991499,3656.23444601567,3901.66887828032,4167.63838655992,4426.28239195213
28.5338809034908,3453.42568346105,3659.77811473198,3906.69367319162,4173.90282810505,4433.37923756925
29.5338809034908,3455.10912049755,3662.93147821419,3911.31259957243,4179.73738078219,4440.01781728561
30.5338809034908,3456.3439924956,3665.62525649442,3915.45136107094,4185.06234548341,4446.11329145504
31.5338809034908,3457.06404655183,3667.78887765737,3919.03418083381,4189.7963706861,4451.57903358237
32.5338809034908,3457.21335831436,3669.36261736112,3921.99677246417,4193.87032014659,4456.34136523393
33.5338809034908,3456.75379520848,3670.30554116954,3924.29484902827,4197.23638651098,4460.34924760942
34.5338809034908,3455.65249514545,3670.5822392238,3925.88996712263,4199.85297091397,4463.55822357329
35.5338809034908,3453.87958362578,3670.16040968087,3926.74695031054,4201.68193290493,4465.92749839982
36.5338809034908,3451.50679562555,3669.11570390015,3926.94610746611,4202.80869679965,4467.54761490557
37.5338809034908,3448.71713295301,3667.64221501872,3926.69465646662,4203.45461513383,4468.65365901407
38.5338809034908,3445.70094957729,3665.94216688949,3926.20879767855,4203.85085015814,4469.49123738508
39.5338809034908,3442.6485114177,3664.21801959703,3925.70527530077,4204.22934715555,4470.30688210022
40.5338809034908,3439.75802345832,3662.68102365532,3925.4105479591,4204.83265630632,4471.35849099143
41.5338809034908,3437.23181347155,3661.54718356388,3925.55648420795,4205.90933444657,4472.91044235534
42.5338809034908,3435.27265586608,3661.03336149992,3926.37620006798,4207.70949335142,4475.22886300776
43.5338809034908,3434.0368798104,3661.30729287237,3928.05043889003,4210.42732562674,4478.52049189929
44.5338809034908,3433.54517675391,3662.39234917553,3930.60526925454,4214.09136027849,4482.81590623538
45.5338809034908,3433.78259254533,3664.27393246744,3934.02604373355,4218.68648894289,4488.09926457728
46.5338809034908,3434.73413255653,3666.9374051686,3938.29806456304,4224.19753695,4494.35464517349
47.5338809034908,3436.28700792975,3670.26368195432,3943.29441030787,4230.48892208927,4501.43799909693
48.5338809034908,3438.1816154102,3673.97660854771,3948.71917644244,4237.24361602065,4509.01214280424
49.5338809034908,3440.14584032891,3677.78616913468,3954.26113337634,4244.12786268367,4516.72197254597
50.5338809034908,3441.90679770455,3681.40099866144,3959.60714966005,4250.80557005254,4524.20977725367
51.5338809034908,3443.18877493086,3684.52617084061,3964.43980951751,4256.93575729901,4531.11253077477
52.5338809034908,3443.71421950057,3686.86422952975,3968.4385048213,4262.1737187898,4537.06312886118
53.5338809034908,3443.20576851666,3688.1173350892,3971.28172636974,4266.17347458386,4541.6929933916
54.5338809034908,3441.40922941308,3688.01187549942,3972.67356641779,4268.61624685268,4544.662394053
55.5338809034908,3438.17775938008,3686.38877175835,3972.44107854321,4269.31513192462,4545.77191869329
56.5338809034908,3433.39802366591,3683.12453329084,3970.44939749224,4268.12399689958,4544.86551611781
57.5338809034908,3426.95952299912,3678.09841594222,3966.56638786802,4264.8995120997,4541.79007995041
58.5338809034908,3418.78142539248,3671.2212302628,3960.6937219229,4259.53457332769,4536.43104302776
59.5338809034908,3408.83896488073,3662.46377490451,3952.79762591464,4251.99141235877,4528.74765626676
60.5338809034908,3397.11670816769,3651.80675666624,3942.854939076,4242.24364304993,4518.71129212434
61.5338809034908,3383.61277851975,3639.24535689904,3930.85806618106,4230.28160443329,4506.31114177016
62.5338809034908,3368.52791213671,3624.99271482777,3917.03488090812,4216.34908319601,4491.80640701026
63.5338809034908,3352.24143928384,3609.4546642008,3901.82189161619,4200.9147067993,4475.69592289388
64.5338809034908,3335.13372632568,3593.03899762844,3885.65840568039,4184.45053537369,4458.48233857317
65.5338809034908,3317.54870517869,3576.11510713867,3868.94288284197,4167.3850529565,4440.62202389699
66.5338809034908,3299.6287305671,3558.83578515633,3851.83999209108,4149.89524576068,4422.30347815443
67.5338809034908,3281.43510524998,3541.2666903781,3834.42031986087,4132.05687309258,4403.60737804968
68.5338809034908,3263.02775759267,3523.47213954607,3816.75311033621,4113.9443154788,4384.61295598634
69.5338809034908,3243.51902106679,3504.4928439524,3797.79862567241,4094.43667756183,4364.12575526931
70.5338809034908,3225.81251425967,3487.46563250084,3780.95544619625,4077.19707309055,4346.04928725986
71.5338809034908,3207.12633740797,3469.38505630374,3762.96701755734,4058.7152939989,4326.64303584805
72.5338809034908,3188.46657265847,3451.33822520155,3745.01125248569,4040.26099178402,4307.2600309935
73.5338809034908,3169.87727616418,3433.37302740308,3727.14013402732,4021.89025199027,4287.96010890628
74.5338809034908,3151.38580075234,3415.51937005956,3709.38620382794,4003.63822330137,4268.78079486817
75.5338809034908,3133.01793133775,3397.8055441773,3691.78030598196,3985.5382537629,4249.75770384502
76.5338809034908,3114.79783075117,3380.2581642088,3674.35151953027,3967.62181671186,4230.92446126597
77.5338809034908,3096.73990284309,3362.8933339844,3657.11755359991,3949.90813949307,4212.30164571197
78.5338809034908,3078.85324211972,3345.72144702588,3640.08994278471,3932.40979973738,4193.90275085379
79.5338809034908,3061.14664637864,3328.75261690206,3623.27994152103,3915.1390841789,4175.74096278934
80.5338809034908,3043.63466938686,3312.00326506855,3606.70569888735,3898.11574369673,4157.83743227996
81.5338809034908,3026.35333773327,3295.51326194733,3590.41095263164,3881.38721321147,4140.2428473268
82.5338809034908,3009.34279731015,3279.32709963166,3574.44456520494,3865.00651319973,4123.01386595314
83.5338809034908,2992.64191939107,3263.48803032105,3558.85414451766,3849.02535595767,4106.20576254802
84.5338809034908,2976.26765286172,3248.01553334622,3543.66145808159,3833.46754700141,4089.84404902719
85.5338809034908,2960.2035858853,3232.89273951523,3528.84864574365,3818.31403470998,4073.90851452882
86.5338809034908,2944.43076490458,3218.09998121819,3514.39476525937,3803.5424147167,4058.3753642877
87.5338809034908,2928.92934328658,3203.61658436396,3500.27774232753,3789.12903712962,4043.21946742919
88.5338809034908,2913.66279157474,3189.403579925,3486.4554691159,3775.02853962216,4028.39251661763
89.5338809034908,2898.58308693289,3175.40931505276,3472.87189065209,3761.18041406571,4013.8300296355
90.5338809034908,2883.64279706702,3161.5826476326,3459.47140685958,3747.52459078976,3999.46797781117
91.5338809034908,2868.80215183833,3147.88104077957,3446.20805023832,3734.01165261539,3985.25389846811
92.5338809034908,2854.04099472663,3134.28344486923,3433.05935464158,3720.61764802,3971.16252645381
93.5338809034908,2839.31921882025,3120.74332638836,3419.97163073263,3707.28201504548,3957.12738443101
94.5338809034908,2824.60008073426,3107.21776792524,3406.89516772278,3693.94860078731,3943.08683403727
95.5338809034908,2809.87508288865,3093.69706920704,3393.81872129833,3680.60473698242,3929.02707051287
96.5338809034908,2795.14396307891,3080.18123959258,3380.7422991371,3667.25047332746,3914.94827058619
