"ROI_Norm_601","centile_10","centile_25","centile_50","centile_75","centile_90"
61.5338809034908,594015.122470153,617193.264900393,639934.080218229,660462.802973582,677611.841897329
62.5338809034908,591021.072829185,614425.332138594,637426.93931728,658128.559356023,675297.569798426
63.5338809034908,587903.034532924,611497.736266464,634732.442720811,655586.350182189,672761.48166629
64.5338809034908,584735.071988969,608478.147543643,631914.300282219,652898.293934033,670065.678180454
65.5338809034908,581586.897279072,605430.123537817,629032.298087277,650122.778115629,667268.667552688
66.5338809034908,578504.500009564,602395.562306937,626126.005639403,647298.916760404,664410.222028573
67.5338809034908,575523.566152933,599407.219561733,623226.572071677,644457.830576827,661522.326807337
68.5338809034908,572678.413531383,596497.025691453,620364.539129605,641630.103338679,658636.416761308
69.5338809034908,570000.75988741,593671.251042107,617531.712895733,638804.065050252,655744.280296292
70.5338809034908,567435.72055489,590959.150363169,614806.811017369,636075.828782367,652938.490090553
71.5338809034908,564995.951911205,588303.895145783,612094.115692089,633340.22214967,650123.081906164
72.5338809034908,562644.844031895,585702.793920398,609411.619622665,630623.95991239,647325.489848467
73.5338809034908,560362.043537331,583142.494092232,606750.586016622,627921.252775013,644541.664094149
74.5338809034908,558131.898683598,580612.980606171,604104.16056696,625226.736877435,641766.731758002
75.5338809034908,555939.339015815,578104.5586456,601465.707630123,622535.173493632,638995.863340851
76.5338809034908,553768.501243037,575606.311690281,598827.152303414,619839.718298147,636222.49633368
77.5338809034908,551592.755644564,573094.771626639,596166.213775993,617117.857049393,633423.258996675
78.5338809034908,549380.021585071,570540.011723405,593453.270226394,614338.950849444,630566.051264484
79.5338809034908,547098.894325611,567912.599866568,590659.182100849,611472.848392914,627619.274366331
80.5338809034908,544723.153012108,565188.142330679,587760.016567787,608494.895754237,624557.128154256
81.5338809034908,542243.364467295,562358.982365866,584749.200375345,605398.815675954,621373.229794863
82.5338809034908,539654.17515742,559421.412356833,581624.219598196,602182.623695728,618065.73141294
83.5338809034908,536950.720700305,556372.058184697,578382.850919613,598844.628423249,614633.087436763
84.5338809034908,534136.994181162,553216.023568667,575031.2191902,595391.563775429,611082.337820319
85.5338809034908,531230.415373733,549971.376987366,571588.243679472,591843.07423225,607433.672779055
86.5338809034908,528249.281115365,546656.985181858,568073.603825751,588219.564393529,603708.052929825
87.5338809034908,525211.445597049,543291.218127931,564506.444601863,584540.883782475,599925.866541728
88.5338809034908,522133.027124535,539890.516813245,560903.805626724,580824.650194726,596105.188056678
89.5338809034908,519028.800440195,536469.846273576,557281.123568095,577086.785558195,592262.334396077
90.5338809034908,515913.215071341,533043.830889701,553653.47779017,573342.843503586,588413.242944345
91.5338809034908,512799.95280954,529626.320895038,550035.214599706,569607.681383408,584573.136769445
92.5338809034908,509695.921268009,526224.281263787,546433.64556126,565888.965420839,580749.911677711
93.5338809034908,506594.534764609,522830.833591152,542841.28818752,562178.671576569,576935.483994469
94.5338809034908,503489.130774001,519439.021152888,539250.630879753,558468.776303949,573121.743812027
95.5338809034908,500378.248492108,516047.21304429,535659.973782233,554757.503498184,569306.879847972
96.5338809034908,497261.954238183,512655.343880965,532069.316684713,551044.899694811,565490.920499048
