"ROI_509","centile_10","centile_25","centile_50","centile_75","centile_90"
61.5338809034908,14402.2928078288,18335.1933311232,24388.140658096,33107.81763281,44474.1478357114
62.5338809034908,14789.9318767346,18850.6374444758,25089.4726673246,34050.2141021139,45681.8412236468
63.5338809034908,15204.8658268395,19402.3061636752,25839.9914144478,35058.8305575061,46975.6358776396
64.5338809034908,15645.6877161967,19988.5489522326,26637.5961221983,36130.7627132515,48351.3506915995
65.5338809034908,16110.717211063,20607.3601834354,27479.7079589422,37262.4615872823,49803.9680094531
66.5338809034908,16597.6829646738,21255.9702356685,28362.7230691772,38448.9932572934,51326.6506209608
67.5338809034908,17103.8273476118,21930.9748875361,29282.1818857313,39684.2700536244,52911.060294895
68.5338809034908,17625.9810105357,22628.4268301223,30232.8884681252,40961.2136887806,54547.5832056795
69.5338809034908,18191.3600015984,23383.3858579041,31261.7289355113,42343.2151317689,56320.2742998345
70.5338809034908,18710.3369750236,24080.8420653267,32215.1689809203,43622.5375101542,57953.037807316
71.5338809034908,19272.6480831493,24836.1454284891,33247.3208623607,45007.646491248,59722.7009103311
72.5338809034908,19848.7491474879,25611.4582616601,34307.7178934584,46430.2411634538,61538.4057969185
73.5338809034908,20438.9773597419,26407.3242783927,35397.1542486882,47891.36824489,63401.4182219206
74.5338809034908,21043.7478727096,27224.3928266981,36516.5683817189,49392.2684483811,65313.2561408042
75.5338809034908,21663.5008552453,28063.3511741726,37666.9527585561,50934.2543444164,67275.5272893435
76.5338809034908,22298.6695244572,28924.8834239013,38849.2988947265,52518.6359706947,69289.8306224732
77.5338809034908,22949.424638906,29809.338716588,40064.1513866439,54146.1180167544,71356.9618779265
78.5338809034908,23615.7677519213,30716.8503833689,41311.7667139043,55817.0152620018,73477.2018013829
79.5338809034908,24297.6682418515,31647.5130536452,42592.3506798688,57531.5738948698,75650.7416199245
80.5338809034908,24995.1442282768,32601.4880101078,43906.2001574136,59290.1630387795,77877.9351151753
81.5338809034908,25708.4954065571,33579.3078747691,45254.1140730691,61093.8294758851,80160.0256322303
82.5338809034908,26438.1015377509,34581.6157519575,46637.0433371134,62943.8242201686,82498.5207251793
83.5338809034908,27184.3587565026,35609.0827293256,48055.9800618324,64841.452760706,84894.9947191314
84.5338809034908,27947.6889713228,36662.4205483527,49511.9748262732,66788.0982511503,87351.1187311043
85.5338809034908,28728.5470209792,37742.3914548877,51006.1502127605,68785.2396446516,89868.6839144436
86.5338809034908,29527.4103750127,38849.795236278,52539.6836190051,70834.4284541266,92449.5706408753
87.5338809034908,30344.7863010615,39985.4791410326,54113.8209255875,72937.3070875906,95095.7720381204
88.5338809034908,31181.3069610918,41150.4638968535,55730.0473877533,75095.8389234457,97809.6930718472
89.5338809034908,32037.7162213055,42345.9278381559,57390.0670450097,77312.2801770591,100594.111972812
90.5338809034908,32914.8107969551,43573.1305064955,59095.7000049306,79589.0412606896,103451.998355543
91.5338809034908,33815.1431043235,44835.671748021,60851.9495371523,81932.8168682639,106391.876156166
92.5338809034908,34741.6025164435,46137.6262448345,62664.4795287027,84351.1842093225,109423.382584616
93.5338809034908,35679.6945911877,47459.972278544,64507.5731727261,86809.4756756752,112501.363842581
94.5338809034908,36615.4937493145,48784.3266220938,66356.3075155012,89274.127639101,115582.274751992
95.5338809034908,37545.8141641527,50106.5230883914,68205.0425558602,91737.5519422101,118656.342797841
96.5338809034908,38470.5942332822,51426.5465563405,70053.7775962193,94199.7527052111,121723.644681711
