"Age","centile_5","centile_10","centile_25","centile_50","centile_75","centile_90","centile_95"
21,0.00241315333511135,0.00251725464291581,0.00267042070545271,0.00282806481388586,0.00299316867945194,0.00316927612822878,0.00329900102475623
22,0.00240963072556958,0.00251346477397307,0.00266652075365821,0.00282418751213007,0.0029890441051618,0.00316413521040814,0.00329246799315956
23,0.00240605046922518,0.00250964547045055,0.00266261361055263,0.00282031021050101,0.00298492735258459,0.00315903534983757,0.00328603069806178
24,0.00240241578287806,0.00250579835271467,0.00265869968515907,0.00281643290901856,0.00298081790028933,0.00315397386922932,0.00327968273329232
25,0.00239872961567269,0.00250192491068737,0.00265477935560134,0.00281255560770368,0.00297671526648954,0.00314894830928081,0.00327341824036498
26,0.00239499467538762,0.00249802651636868,0.00265085297193921,0.00280867830657904,0.0029726190053789,0.00314395640710714,0.00326723185159164
27,0.00239121345167865,0.00249410443494152,0.00264692085869755,0.00280480100566962,0.00296852870386554,0.00313899607717853,0.00326111864011681
28,0.0023873882366778,0.0024901598346422,0.00264298331712708,0.00280092370500341,0.00296444397865555,0.0031340653944302,0.00325507407591289
29,0.00238352114329064,0.00248619379555329,0.00263904062722954,0.00279704640461207,0.00296036447364266,0.00312916257926192,0.00324909398692507
30,0.00237961412148492,0.00248220731745339,0.00263509304957534,0.00279316910453159,0.00295628985756757,0.0031242859841854,0.0032431745246782
31,0.00237566897282204,0.00247820132683951,0.00263114082693812,0.00278929180480309,0.00295221982191484,0.00311943408191257,0.0032373121337605
32,0.00237168736344734,0.00247417668322185,0.0026271841857676,0.00278541450547362,0.00294815407901979,0.00311460545470683,0.00323150352468517
33,0.00236766998817577,0.00247013187593773,0.00262321938867365,0.00278153197985254,0.00294408580002103,0.00310979037135437,0.00322573547953003
34,0.00236361365227308,0.00246605590236149,0.0026192268334101,0.00277761809427004,0.00293998202242562,0.00310494591436435,0.00321995509033008
35,0.00235951530235077,0.00246193791129098,0.00261518657756573,0.00277364549173391,0.00293580772129792,0.00310002686058637,0.00321410759782543
36,0.0023553796609915,0.00245777886717454,0.00261109365190664,0.00276960282899865,0.00293154503428914,0.00309500888941348,0.00320816418319602
37,0.00235121613986585,0.00245358453318453,0.00260694769430323,0.00276548292074062,0.00292717986849427,0.00308987145893277,0.00320210016218482
