"Age","centile_5","centile_10","centile_25","centile_50","centile_75","centile_90","centile_95"
21,0.000441339841469343,0.000543608937948696,0.00071449611409736,0.0009043641733922,0.00109423223268704,0.0012651194088357,0.00136738850531506
22,0.000467794370173723,0.000568805510888657,0.000737590698111029,0.000925123295102091,0.00111265589209315,0.00128144107931553,0.00138245222003046
23,0.000494248898878102,0.000594002083828617,0.000760685282124698,0.000945882416811982,0.00113107955149927,0.00129776274979535,0.00139751593474586
24,0.000520703427582482,0.000619198656768578,0.000783779866138367,0.000966641538521874,0.00114950321090538,0.00131408442027517,0.00141257964946126
25,0.000547157956286861,0.000644395229708539,0.000806874450152036,0.000987400660231765,0.00116792687031149,0.00133040609075499,0.00142764336417667
26,0.000573612484991241,0.0006695918026485,0.000829969034165705,0.00100815978194166,0.00118635052971761,0.00134672776123481,0.00144270707889207
27,0.000600067013695621,0.000694788375588461,0.000853063618179374,0.00102891890365155,0.00120477418912372,0.00136304943171463,0.00145777079360747
28,0.0006265215424,0.000719984948528422,0.000876158202193043,0.00104967802536144,0.00122319784852983,0.00137937110219445,0.00147283450832288
29,0.00065297607110438,0.000745181521468382,0.000899252786206712,0.00107043714707133,0.00124162150793595,0.00139569277267428,0.00148789822303828
30,0.000679430599808759,0.000770378094408343,0.000922347370220381,0.00109119626878122,0.00126004516734206,0.0014120144431541,0.00150296193775368
31,0.000705885128513139,0.000795574667348304,0.00094544195423405,0.00111195539049111,0.00127846882674817,0.00142833611363392,0.00151802565246908
32,0.000732339657217519,0.000820771240288265,0.000968536538247719,0.001132714512201,0.00129689248615429,0.00144465778411374,0.00153308936718449
33,0.000758510418103395,0.000845686271317144,0.000991353299744011,0.00115319994390995,0.0013150465880759,0.00146071361650277,0.00154788946971651
34,0.000782978572078251,0.000868912050879531,0.00101250312613604,0.00117204323561327,0.0013315833450905,0.00147517442034701,0.00156110789914829
35,0.000804044425268438,0.000888760149487189,0.00103031641022969,0.00118759569305213,0.00134487497587457,0.00148643123661707,0.00157114696083582
36,0.000820019935949796,0.000903545425564889,0.00104311285647144,0.00119818240495495,0.00135325195343845,0.001492819384345,0.00157634487396009
37,0.000829126562992181,0.000911491473008077,0.00104911962629089,0.00120203449654077,0.00135494936679064,0.00149257752007346,0.00157494243008935
38,0.000829206666013617,0.000910447376579829,0.00104619704187362,0.00119702477558744,0.00134785250930126,0.00148360217459505,0.00156484288516126
39,0.000819359419494927,0.000899517233522448,0.00103345742618053,0.00118227470442641,0.00133109198267229,0.00146503217533037,0.00154518998935789
40,0.000804503357710916,0.000883622641531634,0.00101582749574932,0.00116271668700046,0.00130960587825161,0.00144181073246929,0.00152093001629001
41,0.000791745994538459,0.000869873602617755,0.00100042141015232,0.00114546950223514,0.00129051759431796,0.00142106540185252,0.00149919300993182
42,0.000786412035481538,0.000863596860839775,0.000992569319784493,0.00113586708521198,0.00127916485063947,0.00140813730958419,0.00148532213494243
43,0.000791879774350077,0.000868172398670225,0.000995654028799547,0.00113729537517735,0.00127893672155515,0.00140641835168447,0.00148271097600462
44,0.000806366722269327,0.000881818495820366,0.00100789510118227,0.00114797536303715,0.00128805562489203,0.00141413223025393,0.00148958400380497
45,0.000828351257916015,0.000903014347990251,0.00102777309784286,0.00116638912654917,0.00130500515525549,0.0014297639051081,0.00150442699518233
46,0.000854335272325545,0.000928262651644019,0.00105179206108156,0.00118904220333529,0.00132629234558903,0.00144982175502657,0.00152374913434504
47,0.000876361060721243,0.000949606486189341,0.0010719963806437,0.0012079804390211,0.00134396449739851,0.00146635439185287,0.00153959981732096
48,0.000885859586457126,0.00095847762495496,0.00107981918329028,0.00121463846412909,0.00134945774496791,0.00147079930330323,0.00154341734180106
49,0.000875961248252531,0.000948007854135213,0.00106839457362552,0.0012021529591852,0.00133591134474488,0.00145629806423519,0.00152834467011787
50,0.000851214711872686,0.000922750832695838,0.00104228455403429,0.00117509519671866,0.00130790583940304,0.00142743956074149,0.00149897568156464
51,0.000820871243778933,0.000891964245987116,0.00101075753554884,0.00114274550477311,0.00127473347399739,0.00139352676355911,0.00146461976576729
52,0.000794079584654081,0.000864803162090357,0.000982979159055937,0.00111428127138979,0.00124558338372365,0.00136375938068923,0.00143448295812551
53,0.00077677580920649,0.000847207820330627,0.000964896622772574,0.00109565742661983,0.00122641823046708,0.00134410703290903,0.00141453904403316
54,0.000771366400915059,0.000841586596471261,0.000958921464386409,0.00108928902127836,0.00121965657817031,0.00133699144608546,0.00140721164164166
55,0.000780073750534753,0.000850163878427911,0.000967281408981031,0.00109740748828484,0.00122753356758865,0.00134465109814177,0.00141474122603493
56,0.000801770293879444,0.000871812645232553,0.000988850343282052,0.00111888772287841,0.00124892510247477,0.00136596280052427,0.00143600515187738
57,0.000825318303741685,0.000895390875134452,0.0010124790695452,0.00114257255426499,0.00127266603898478,0.00138975423339553,0.00145982680478829
58,0.000837717056558967,0.000907892858726472,0.00102515354723557,0.00115543868542189,0.00128572382360821,0.00140298451211731,0.00147316031428482
59,0.000827740671341584,0.000898087607600852,0.00101563425367378,0.00114623711147434,0.00127683996927491,0.00139438661534783,0.0014647335516071
60,0.000800582956120869,0.000871160908038329,0.000989093571147032,0.0011201253218996,0.00125115707265217,0.00136908973576087,0.00143966768767833
61,0.000770319227300992,0.000841178444600181,0.000959581089829454,0.00109113502483918,0.00122268895984891,0.00134109160507818,0.00141195082237737
62,0.000750922162128471,0.000822103240551893,0.000941043701607506,0.00107319518904631,0.00120534667648511,0.00132428713754073,0.00139546821596415
63,0.000747248641625541,0.000818784030675236,0.000938316529252325,0.00107112581336005,0.00120393509746778,0.00132346759604487,0.00139500298509456
64,0.000751201664408185,0.000823117848837401,0.0009432866397974,0.00107680289093805,0.00121031914207871,0.00133048793303871,0.00140240411746792
65,0.000753697259842352,0.000826014834280818,0.000946854330347015,0.00108111578355457,0.00121537723676213,0.00133621673282832,0.00140853430726679
66,0.000747925485533068,0.000820658444510764,0.000942192029929156,0.00107722466679864,0.00121225730366812,0.00133379088908651,0.00140652384806421
67,0.000736171100594661,0.000809324310385949,0.000931560116487627,0.00106737297151822,0.00120318582654881,0.00132542163265049,0.00139857484244178
68,0.000722993345918323,0.000796561734391903,0.000919491285867858,0.00105607494237594,0.00119265859888402,0.00131558815035997,0.00138915653883355
69,0.00071268445689043,0.000786653160690234,0.00091025162152417,0.00104757848489251,0.00118490534826085,0.00130850380909478,0.00138247251289459
70,0.000706021178148786,0.000780370243434969,0.0009046042716354,0.00104263729649079,0.00118067032134618,0.00130490434954662,0.0013792534148328
71,0.000701305990784564,0.000776013756016109,0.00090084715609776,0.00103954612662823,0.00117824509715871,0.00130307849724036,0.0013777862624719
72,0.000696794861819477,0.000771837962970027,0.000897231694669271,0.00103655323430757,0.00117587477394587,0.00130126850564512,0.00137631160679567
73,0.000691255162286235,0.000766602493643445,0.000892504580678807,0.00103239094000268,0.00117227729932656,0.00129817938636192,0.00137352671771913
74,0.000684400271892015,0.00076000170289817,0.000886328379305721,0.00102668648824775,0.00116704459718977,0.00129337127359732,0.00136897270460348
75,0.000676046619056511,0.000751831610213129,0.000878465007583767,0.00101916390578405,0.00115986280398434,0.00128649620135498,0.00136228119251159
