"Age","centile_5","centile_10","centile_25","centile_50","centile_75","centile_90","centile_95"
42,0.00171616368292115,0.00182588524212865,0.00203122349290739,0.00229740794823112,0.00261255582092375,0.00294778883503817,0.00317643339322635
43,0.00171415586701374,0.00182506386654367,0.00203214259147546,0.00229959245263287,0.00261471855896993,0.00294806740438353,0.00317431511731145
44,0.00171220421554155,0.0018243282596347,0.00203318515948674,0.00230192642164686,0.0026170538483768,0.00294857114717406,0.0031724952302814
45,0.00171028655940737,0.00182365604122333,0.00203432751715715,0.00230438351181321,0.00261953147242833,0.00294926432082945,0.00317093225895719
46,0.00170834896234137,0.00182299129510065,0.00203550897160856,0.00230689560170117,0.00262207349181604,0.00295005687069407,0.00316952587079408
47,0.00170626593080762,0.0018222024572185,0.00203658521533761,0.00230930012356883,0.00262449409966457,0.00295073606601772,0.0031680427843366
48,0.001703902454307,0.00182114766928396,0.0020374001714944,0.00231142092711418,0.00262659207491181,0.002951072362308,0.00316623239253086
49,0.00170112249344289,0.00181968362074504,0.00203779558543453,0.00231307901840465,0.00262816312097122,0.00295083368212747,0.00316384247412211
50,0.00169778077262961,0.00181765628914476,0.00203760004919019,0.00231407983399981,0.00262898568748128,0.00294977030671002,0.00316060374109318
51,0.0016937292185258,0.00181490802324157,0.00203663718996896,0.00231422264961883,0.00262883147572269,0.00294762609060102,0.00315624124712765
52,0.00168882346067736,0.00181128456827493,0.00203473363393858,0.00231330966702596,0.00262747569085787,0.00294414972449669,0.00315048618962964
53,0.0016829714478087,0.00180668456179216,0.00203177135017493,0.00231120414738789,0.00262476459948003,0.00293917475170441,0.00314316556073464
54,0.00167613877160575,0.00180106486954648,0.002027693302174,0.0023078367927751,0.00262062285251434,0.00293262761467876,0.0031342103917121
55,0.00166829703502822,0.00179438796566062,0.00202244783091741,0.00230314407316199,0.00261498171601138,0.00292444210618706,0.00312355926969346
56,0.00165944664398124,0.00178664560696224,0.00201601435382117,0.00229709710343568,0.00260781228159309,0.00291459767123725,0.00311120033125905
57,0.00164966676849271,0.00177791063229369,0.00200845949321707,0.00228976470199446,0.00259919805261127,0.00290320314484021,0.00309726299808864
58,0.00163905255339378,0.00176827189125636,0.00199986683166415,0.00228123476782317,0.0025892442823524,0.00289039128685927,0.00308190151323372
59,0.00162770402797343,0.00175782303876702,0.00199032519086165,0.00227160132380249,0.00257806288070927,0.00287630087898182,0.00306527493661115
60,0.00161575428488814,0.00174669410511123,0.00197996573748457,0.00226100741839862,0.00256582059601374,0.00286112917439743,0.00304760194221886
61,0.00160335287873316,0.00173503333818652,0.00196894114166061,0.00224962123460399,0.00255271215914432,0.00284510266995345,0.00302913042002066
62,0.00159064742164688,0.00172298688501848,0.00195740203671743,0.00223760900170676,0.00253892983342773,0.00282844398330117,0.00301010300419735
63,0.00157777631585655,0.00171069346382456,0.00194549389360799,0.00222513255454792,0.00252465957350215,0.00281136482438509,0.0029907472203751
64,0.00156486529377257,0.00169828192751058,0.00193335566592792,0.00221234828018745,0.00251007943355679,0.00279406334727948,0.00297127201213205
65,0.00155203591183297,0.0016858772957222,0.00192112288773108,0.00219940913907018,0.00249536340372392,0.00277673260473583,0.00295188050032545
66,0.00153939055564176,0.00167358454748435,0.00190890926288666,0.00218644359010708,0.00248065750431567,0.00275953399223412,0.002932741799675
67,0.0015269664370128,0.00166143962141962,0.00189675187690148,0.00217349321739565,0.00246600861069459,0.00274251709895763,0.00291390500962031
68,0.00151478410729871,0.00164946095143046,0.00188466853858964,0.00216057778683883,0.0024514387321779,0.00272570369907629,0.0028953896920614
69,0.00150286259524081,0.00163766546361104,0.00187267547728279,0.00214771528948979,0.00243696794743872,0.00270911378509484,0.00287721398248537
70,0.00149121108831202,0.00162605823262029,0.00186077406673235,0.0021349061634478,0.00242259700587244,0.00269274750440362,0.0028593764917808
71,0.00147983204736228,0.0016146362498439,0.00184895554643133,0.00212213885377125,0.00240831345753864,0.00267659152372759,0.00284186265964098
72,0.00146872748516174,0.00160339629623357,0.00183721115609338,0.00210940185002062,0.00239410491886512,0.00266063278359027,0.00282465850271601
73,0.00145789411937491,0.00159233267253613,0.00182553285901533,0.00209668575206025,0.00237996033149555,0.00264485714171325,0.00280774681651797
74,0.00144731901161022,0.00158143505256061,0.00181391372799882,0.00208398475883698,0.00236587075599144,0.00262924800332913,0.00279110381219794
75,0.00143698757583892,0.00157069239238527,0.0018023470278258,0.00207129358067367,0.00235182768875464,0.00261378909235445,0.00277470603623102
76,0.00142687103983512,0.00156008018260573,0.00179081265642301,0.00205859226057852,0.00233780545088479,0.00259844390518535,0.00275850770963148
77,0.0014168677626995,0.00154950319334272,0.00177921906012627,0.0020457822378664,0.00232368599944726,0.00258306563357166,0.00274233953871723
78,0.00140685362805052,0.00153884461617077,0.00176745306886407,0.00203274115467228,0.00230932322047037,0.00256747390084476,0.0027259946758774
79,0.00139670980156845,0.00152799324840435,0.00175540765514338,0.00201935350145385,0.00229457880454962,0.00255149731639954,0.00270927614949605
80,0.00138637351664113,0.0015168966496887,0.00174304039994138,0.00200557694122408,0.00227939845591678,0.00253506027614857,0.00269209075502268
81,0.00137583169491295,0.00150555436490689,0.00173036598200235,0.00199143383704657,0.00226380225189318,0.00251817205445454,0.0026744372765615
82,0.00136507333477739,0.00149396791364044,0.00171740104181339,0.0019769487149013,0.00224781284235316,0.00250084503049905,0.00265631799048526
83,0.00135410458090049,0.00148215501275895,0.00170417802785241,0.00196216327508676,0.00223147334636,0.00248311668428986,0.00263776380423137
84,0.0013429720205627,0.00147017184067213,0.00169076721816475,0.00194716042680233,0.00221487590639986,0.00246508442874372,0.00261887386654599
85,0.00133172682487721,0.00145807867992008,0.00167724262937304,0.00193202707229076,0.00219811762628996,0.00244685213048727,0.00259975495706004
86,0.00132041716852425,0.00144593196022072,0.00166367323943048,0.00191684413640935,0.00218128911102236,0.00242851705674935,0.00258050736644869
87,0.00130907992213053,0.00143377196767709,0.0016501053024924,0.00190166485781842,0.00216445092399979,0.00241014663065368,0.00256120273617348
88,0.00129774650951558,0.00142163141173135,0.00163657457825063,0.00188652974680941,0.00214764979432218,0.00239179445499739,0.00254189936693844
89,0.00128644711921553,0.00140954168220826,0.00162311535104115,0.00187147765191882,0.00213093059856431,0.00237351211215982,0.00252265344291114
90,0.0012752046609731,0.00139752559914777,0.00160975138583834,0.00185653507078969,0.00211432441330887,0.00235533642791996,0.00250350598315493
91,0.00126403399272996,0.00138559645384583,0.00159649469722061,0.00184171467438859,0.0020978468552796,0.0023372876972699,0.00248448102197793
92,0.00125294912428978,0.00137376662870472,0.00158335627927713,0.00182702797431555,0.00208151222683227,0.00231938474698083,0.00246560102664775
93,0.00124196095670001,0.00136204539666841,0.00157034387738996,0.00181248286540763,0.00206533061000604,0.00230164143142886,0.00244688294495008
94,0.00123107143498474,0.0013504330261542,0.00155745576194308,0.00179807664719815,0.00204929971691105,0.00228405706199688,0.00242832761538453
95,0.00122028075311219,0.00133892804754523,0.00154468840169557,0.00178380461351492,0.00203341490088044,0.00226662814010672,0.00240993273408821
96,0.00120958678998759,0.00132752649858772,0.00153203543632704,0.00176965879287567,0.0020176677433224,0.00224934687554801,0.00239169136444728
97,0.00119899333990607,0.00131623193782393,0.00151950034394034,0.00175564305517296,0.00200206303227232,0.00223221934514813,0.0023736105676544
