"Age","centile_5","centile_10","centile_25","centile_50","centile_75","centile_90","centile_95"
80,0.00201428676425063,0.00214608897311178,0.0023517349645745,0.00256532780798622,0.00276960259772692,0.00294992670825352,0.00305774324748561
81,0.00199300488154466,0.00212578853805935,0.00233391533283811,0.00255072885171534,0.00275794813844549,0.00294011608789454,0.00304845768000484
82,0.00197281765148135,0.00210661353865946,0.00231709673318717,0.00253688886337065,0.00274684681033509,0.00293081363237624,0.00303976067855705
83,0.00195384314938814,0.00208859985892253,0.00230122008999256,0.00252367352191135,0.00273609357093862,0.0029217339023905,0.00303130189712606
84,0.00193608704438195,0.00207170854045904,0.00228620763766016,0.00251098687064395,0.00272557582321991,0.00291273221158934,0.00302290196057503
85,0.00191951801819133,0.00205587824512754,0.00227197594288033,0.002498740308437,0.00271520010426403,0.0029036960644112,0.00301442433347
86,0.00190407711696142,0.00204103258478736,0.00225844040297876,0.00248685401735654,0.00270489017122312,0.00289453963931973,0.00300576705758646
87,0.00188962942430357,0.00202705468060502,0.0022455244212106,0.00247530006741341,0.00269465998580807,0.00288530042808722,0.00299697197379575
88,0.00187599626573187,0.00201380302697236,0.00223315205802178,0.00246407329269546,0.00268456546584216,0.00287607503829515,0.00298815117309184
89,0.00186298554516643,0.00200112767924989,0.00222124406390708,0.00245316846142982,0.00267466521179812,0.00286696636085468,0.00297942631130586
90,0.00185043851078023,0.00198890129495159,0.00220972733083142,0.00244257071412615,0.00266499559442749,0.0028580470134785,0.0029708857559606
91,0.00183824145126001,0.00197702698574031,0.00219853766809547,0.00243225405446422,0.0026555658286307,0.00284935168981119,0.00296257531535616
92,0.00182627865342302,0.00196540701505411,0.00218761071742412,0.0024221923155273,0.00264638517972849,0.00284091626191981,0.00295454334289551
93,0.00181444919596868,0.00195395472533448,0.0021768865557532,0.00241235639534555,0.00263745328562043,0.00283276203545828,0.00294682135124402
94,0.00180271016824843,0.00194262519505501,0.00216632130802227,0.00240270676292541,0.0026287350449877,0.00282485565296024,0.00293937522154999
95,0.00179102931783621,0.00193138164124955,0.00215587467301321,0.00239320234101491,0.00262018912547376,0.00281715404573012,0.00293215950643083
96,0.0017793737256442,0.00192018744355186,0.00214550677352875,0.00238380198021905,0.00261177366040805,0.00280961383889724,0.00292512909073158
97,0.00176773769735006,0.00190903178280062,0.00213520203020036,0.00237448764723387,0.00260346838513839,0.00280221098480282,0.0029182561970306
