"Age","centile_5","centile_10","centile_25","centile_50","centile_75","centile_90","centile_95"
21,0.00143451026554832,0.00158170234890512,0.00185949314611025,0.00222119127536112,0.00264769844753875,0.00309574818607127,0.00339673436123049
22,0.00144042308721778,0.00158704057259726,0.00186324726119817,0.00222199277990031,0.00264386541973926,0.00308585138609102,0.00338214141844458
23,0.00144639013181819,0.00159241687275898,0.00186701539183377,0.0022227942844395,0.00264004730998384,0.00307602711984529,0.00336768565140028
24,0.00145241158380512,0.00159783129158129,0.00187079750370625,0.00222359578897869,0.00263624389351936,0.00306627406064052,0.00335336423049083
25,0.00145848761989593,0.00160328386608113,0.00187459356122705,0.00222439729351788,0.00263245494811593,0.00305659090743633,0.00333917439276568
26,0.00146461840887484,0.00160877462802289,0.00187840352752637,0.00222519879805707,0.00262868025401682,0.00304697638414744,0.0033251134398274
27,0.00147080411139876,0.00161430360384107,0.00188222736444987,0.00222600030259626,0.00262491959388918,0.00303742923896697,0.00331117873580555
28,0.00147704487980412,0.00161987081456423,0.0018860650325557,0.00222680180713545,0.00262117275277592,0.00302794824371057,0.00329736770540406
29,0.00148334085791495,0.00162547627574028,0.00188991649111178,0.00222760331167465,0.00261743951804831,0.00301853219318049,0.00328367783201915
30,0.0014896921808522,0.0016311199973631,0.0018937816980934,0.00222840481621384,0.00261371967935968,0.00300917990454888,0.00327010665592468
31,0.00149609897484477,0.00163680198380072,0.00189766061018106,0.00222920632075303,0.00261001302859988,0.00299989021675971,0.00325665177252199
32,0.00150256135704218,0.001642522233725,0.00190155318275869,0.00223000782529222,0.00260631935985066,0.00299066198994843,0.00324331083065168
33,0.00150907280973743,0.00164827504854233,0.00190545567726346,0.00223080860264423,0.00260264163310009,0.00298150169759112,0.00323009225133285
34,0.00151559998167484,0.0016540317397018,0.00190934950603264,0.00223160501687322,0.00259899540943723,0.00297244593096358,0.00321704688464733
35,0.00152211227147338,0.0016597663401193,0.00191321851733132,0.00223239508743588,0.00259539647474899,0.00296352950704924,0.00320422222357644
36,0.00152861965436014,0.00166548862046543,0.00191707181521986,0.0022331863641078,0.00259184935124439,0.00295475220083674,0.00319161389369856
37,0.00153513956374027,0.00167121527223458,0.00192092426660773,0.00223399045179369,0.00258836042318659,0.00294611323657147,0.00317921532416901
38,0.00154167891721529,0.00167695519831107,0.00192478858125454,0.00223482486278203,0.00258495227599814,0.00293763953122631,0.00316705566222641
39,0.00154824588369274,0.00168271851990807,0.00192867856759762,0.00223570796334536,0.00258164797047483,0.00292935801643876,0.00315516374215192
40,0.00155484049264009,0.00168851037944183,0.00193260939004275,0.00223666824586292,0.00257849154405843,0.00292132839302832,0.00314360924888195
41,0.0015614629746928,0.00169433717139905,0.00193659941815766,0.00223773987268892,0.00257553548946128,0.00291362161252202,0.00313247493055743
42,0.00156810506032391,0.00170019629405777,0.00194065701649572,0.00223894556287974,0.00257281901520888,0.00290629328359716,0.00312182675785185
43,0.00157474813179388,0.00170607440243431,0.0019447790234925,0.00224029542108936,0.00257036734998775,0.00289938353216445,0.00311171418316385
44,0.0015813462074233,0.00171192958195323,0.0019489315394102,0.00224176614843577,0.00256816934933974,0.00289289315323019,0.00310214542195588
45,0.00158785490020075,0.0017177216074193,0.00195308238772683,0.00224333598356213,0.00256621493630403,0.00288682330483146,0.00309312849124705
46,0.00159419626490943,0.00172337593636651,0.00195716384973832,0.00224494633289482,0.00256445600162035,0.00288113613079513,0.00308463186253349
47,0.00160021579196452,0.00172873978890193,0.00196102741615832,0.00224645538277643,0.00256275928858091,0.00287570739559969,0.00307653715099533
48,0.00160574788658369,0.00173364921901306,0.00196451319966573,0.00224770955874475,0.00256097919983752,0.00287039980001216,0.00306871237352442
49,0.00161062330895499,0.00173793625960352,0.00196745644768907,0.00224854911564825,0.00255896221285148,0.00286506610636912,0.00306101418957881
50,0.00161465136589361,0.00174140811147176,0.00196966115270698,0.00224877467247175,0.00255650534775176,0.00285949943856571,0.00305323287868977
51,0.0016176323510077,0.00174386166801138,0.00197091854195634,0.00224817088480155,0.00255338593369178,0.00285346939612734,0.00304513267797403
52,0.00161936833906835,0.00174509567238474,0.00197102179074728,0.00224652444348192,0.00254938340835376,0.00284674775693194,0.00303648005564563
53,0.00161970306145207,0.00174494889083139,0.00196980057827613,0.00224365337819738,0.0025443019445602,0.00283912376366269,0.00302705395743923
54,0.00161852664576463,0.00174330463173278,0.00196712522177609,0.0022394107558486,0.00253797372648618,0.00283040705261623,0.00301664855087013
55,0.00161573436654979,0.00174005128680106,0.00196287108853741,0.00223365480558812,0.00253023643239067,0.00282041330453713,0.00300506451956862
56,0.00161124703880891,0.00173510579799411,0.00195694774615859,0.00222628523371767,0.00252097766659265,0.00280901684557393,0.00299216696275266
57,0.00160505459531635,0.00172846310160528,0.00194935917585222,0.00221731689170189,0.00251022373912176,0.00279625452028421,0.00297799900582084
58,0.00159716289342737,0.00172013559215045,0.00194012965644122,0.00220678851691271,0.00249802892914165,0.0027821952780781,0.00296263857886058
59,0.0015875923632686,0.00171015023965569,0.0019292979819037,0.00219475319176195,0.00248446157556115,0.0027669217704547,0.00294617705468424
60,0.00157646757495547,0.00169863929728103,0.00191700956011475,0.00218137116471939,0.00246969666704651,0.00275062184306876,0.00292880965163953
61,0.00156396736645603,0.00168578980138623,0.0019034651702984,0.00216685828307424,0.00245396454215859,0.00273353804017139,0.00291078569718704
62,0.00155026881854073,0.00167178677743146,0.00188886319410636,0.00215142763940315,0.00243749253058976,0.00271590978366612,0.00289235139272579
63,0.00153556150621751,0.00165682314133624,0.00187340111788862,0.0021352799847115,0.0024204823037363,0.00269793717315785,0.0028737046506017
64,0.00152005351954196,0.00164110391042836,0.00185727625031565,0.00211859985035224,0.00240310061788134,0.00267976619322417,0.00285497666419773
65,0.00150394960331119,0.00162483027138813,0.0018406812204018,0.00210156612139573,0.00238550763854525,0.00266153545225594,0.0028362908293446
66,0.00148745572412869,0.00160820327083796,0.00182380593019087,0.00208435163419014,0.00236785370723492,0.00264336996933821,0.00281775454228993
67,0.00147079885976716,0.00159143949338568,0.00180684522134676,0.00206712018407392,0.00235026373828213,0.00262535246563106,0.00279942182001206
68,0.0014542070698735,0.00157475528143686,0.00178999112183565,0.00205002939375407,0.00233285262428098,0.00260755179559917,0.00278133035583975
69,0.00143790331212785,0.00155836185741135,0.00177343048749861,0.00203323167788101,0.00231573011078,0.0025900318725286,0.00276351312103621
70,0.00142210953390604,0.00154246860937458,0.00175734672148174,0.00201687388858403,0.00229899800122913,0.00257284634954415,0.00274599138153923
71,0.00140704570088111,0.00152728236659601,0.0017419195462626,0.00200109777438291,0.0022827514594475,0.00255604082641542,0.00272877751561465
72,0.00139292638276019,0.00151300460487249,0.0017273234554191,0.00198604014623158,0.00226708125940304,0.00253965730853793,0.00271188095248665
73,0.00137987785208313,0.00149975226763916,0.00171365643867935,0.00197177296460824,0.00225202808070431,0.00252370383052584,0.00269528815907452
74,0.00136786975946955,0.00148749262017877,0.00170088156449731,0.0019582545328271,0.00223754562436406,0.00250813032874729,0.00267894708229508
75,0.00135685637763072,0.00147617829501329,0.00168894893983104,0.00194543270808372,0.00222358039028798,0.00249288310973363,0.00266280448011058
76,0.00134677554506644,0.00146574564384553,0.00167779294629101,0.0019332406970387,0.00221006580275053,0.00247789726081662,0.00264679720416091
77,0.00133747134556327,0.00145603810064794,0.00166725761597046,0.00192152598336643,0.00219685611926068,0.00246303630098064,0.00263079587048328
78,0.00132875956084709,0.00144687114873303,0.00165716001525489,0.00191011075651205,0.00218378256899309,0.00244814325332409,0.00261465233124362
79,0.00132046250862141,0.00143806696381839,0.00164732415274359,0.00189882437406195,0.00217068367471107,0.00243306841990585,0.0025982256345494
80,0.00131246006361948,0.00142950625092282,0.00163763385365834,0.0018875568951056,0.00215745890745253,0.00241772267235378,0.00258143487806689
81,0.00130468324051024,0.00142112171506628,0.00162802607329797,0.00187625227273416,0.00214406182674516,0.00240207061438461,0.00256425242047124
82,0.00129706600740093,0.00141284911611384,0.0016184409652502,0.00186485775619129,0.00213044929109835,0.00238608004341621,0.00254665369200724
83,0.00128956347399776,0.00140464645248016,0.00160884276016683,0.00185334669917227,0.00211660624481551,0.00236974856078508,0.00252864491572816
84,0.00128217979699604,0.00139652328078351,0.00159925147818828,0.00184175297427376,0.00210258288081799,0.00235314324874088,0.0025103043079717
85,0.00127492595890721,0.00138849629772921,0.00158969476185311,0.00183011852862062,0.00208843780447422,0.00233633978650332,0.0024917187300665
86,0.0012678126561973,0.00138058108591767,0.0015801975475201,0.001818480506986,0.00207422235189084,0.00231940402495002,0.00247296352193726
87,0.00126085113087559,0.00137278825025967,0.0015707694587237,0.00180684761073711,0.00205994452158978,0.0023023435402503,0.00245404610666629
88,0.00125405252886126,0.00136512593474036,0.00156141328148928,0.0017952162139489,0.00204559383044344,0.00228514131567412,0.00243494539639426
89,0.00124742674441013,0.00135760126142711,0.00155213126584556,0.00178358284812417,0.00203116081168596,0.00226778226823103,0.00241564285236152
90,0.00124096227644832,0.00135020457072386,0.00154291764644155,0.00177194731972105,0.0020166521943936,0.0022502805328038,0.00239615757746876
91,0.00123462348024365,0.00134290734268171,0.00153375773421899,0.00176031315915138,0.00200209274861022,0.00223268258051253,0.00237655019837165
92,0.00122837432156022,0.00133568084958305,0.00152463686076627,0.0017486840343345,0.00198750732409871,0.00221503473704694,0.00235688097474969
93,0.00122218494419404,0.00132850180092721,0.00151554426720755,0.00173706537830737,0.00197291989602408,0.00219737963521018,0.00233720457971965
94,0.00121604269610961,0.00132136204594568,0.00150648030662875,0.00172546840099744,0.00195835396350881,0.00217975300973134,0.00231756458199803
95,0.00120993867171719,0.00131425669058846,0.00149744759594655,0.00171390520749783,0.00194383226265732,0.00216218808513113,0.00229800087669633
96,0.00120386342209095,0.00130717996325155,0.00148844720742954,0.00170238544990244,0.00192937398412122,0.00214471339416522,0.00227854790549288
97,0.00119781696012097,0.0013001346691631,0.0014794870531451,0.00169092330952774,0.00191500013542275,0.00212735650150951,0.00225923731969436
