"Age","centile_5","centile_10","centile_25","centile_50","centile_75","centile_90","centile_95"
21,0.000189282074707346,0.00123978193186189,0.00299512113318121,0.00494543042537007,0.00689573971755892,0.00865107891887824,0.00970157877603278
22,0.000120709361708067,0.00118575037410166,0.00296538720825712,0.00494269293456134,0.00691999866086556,0.00869963549502102,0.00976467650741461
23,5.21366487087893e-05,0.00113171881634143,0.00293565328333303,0.00493995544375262,0.0069442576041722,0.00874819207116381,0.00982777423879644
24,-1.64360642904877e-05,0.00107768725858119,0.00290591935840895,0.00493721795294389,0.00696851654747884,0.00879674864730659,0.00989087197017827
25,-8.50087772897665e-05,0.00102365570082096,0.00287618543348486,0.00493448046213517,0.00699277549078548,0.00884530522344938,0.0099539697015601
26,-0.000153581490289045,0.000969624143060727,0.00284645150856077,0.00493174297132645,0.00701703443409212,0.00889386179959216,0.0100170674329419
27,-0.000222154203288323,0.000915592585300494,0.00281671758363669,0.00492900548051772,0.00704129337739876,0.00894241837573495,0.0100801651643238
28,-0.000290726916287601,0.000861561027540261,0.0027869836587126,0.004926267989709,0.0070655523207054,0.00899097495187774,0.0101432628957056
29,-0.000359299629286879,0.000807529469780029,0.00275724973378852,0.00492353049890028,0.00708981126401203,0.00903953152802052,0.0102063606270874
30,-0.000427872342286158,0.000753497912019794,0.00272751580886443,0.00492079300809155,0.00711407020731867,0.00908808810416331,0.0102694583584693
31,-0.000496445055285436,0.000699466354259562,0.00269778188394034,0.00491805551728283,0.00713832915062531,0.00913664468030609,0.0103325560898511
32,-0.000565017768284714,0.000645434796499329,0.00266804795901626,0.0049153180264741,0.00716258809393195,0.00918520125644888,0.0103956538212329
33,-0.000633596411453341,0.000591415945660534,0.00263835788277516,0.00491265898510637,0.00718696008743758,0.0092339020245522,0.0104589143816661
34,-0.000702210635638066,0.000537473336350364,0.00260893089863196,0.00491047064038457,0.00721201038213718,0.00928346794441878,0.0105231519164072
35,-0.000770775878445562,0.000483779766065973,0.0025800872410736,0.00490923703999534,0.00723838683891708,0.0093346943139247,0.0105892499584362
36,-0.00083872700384483,0.00043089425617862,0.00255237571414298,0.00490949563578803,0.00726661555743309,0.00938809701539745,0.0106577182754209
37,-0.000905365946789733,0.00037949396042468,0.00252643852969477,0.00491184981664988,0.00729726110360499,0.00944420567287508,0.0107290655800895
38,-0.000969947474384314,0.000330333955450123,0.00250304721284958,0.00491708938315102,0.00733113155345247,0.00950384481085192,0.0108041262406864
39,-0.00103175410415788,0.000284133909473861,0.00248292508411577,0.00492594171375856,0.00736895834340134,0.00956774951804325,0.010883637531675
40,-0.00109017726477543,0.000241504599541742,0.00246668660618529,0.00493902536618482,0.00741136412618435,0.00963654613282789,0.0109682279971451
41,-0.00114464905286647,0.000203016167242963,0.00245490566061267,0.00495691837735737,0.00745893109410207,0.00971082058747178,0.0110584858075812
42,-0.0011945699018559,0.000169270409253106,0.00244818777047362,0.00498023041065298,0.00751227305083233,0.00979119041205285,0.0111550307231618
43,-0.00123930337720897,0.000140906058666182,0.00244717550965387,0.00500960830735584,0.00757204110505781,0.00987831055604551,0.0112585199919207
44,-0.00127811951221551,0.000118655365870619,0.00245260494446812,0.00504579237355177,0.00763897980263542,0.00997292938123293,0.0113697042593191
45,-0.00131029197000605,0.000103246985820786,0.00246520860328894,0.00508951944126218,0.00771383027923542,0.0100757918967036,0.0114893308525304
46,-0.00133482490067816,9.56791044601051e-05,0.00248598857548183,0.00514179593683789,0.00779760329819395,0.0101879127692157,0.0116184167743539
47,-0.00135011419632332,9.75581725897014e-05,0.00251655522671874,0.00520423657565657,0.00789191792459439,0.0103109149787234,0.0117585873476364
48,-0.00135447248528681,0.000110573927776058,0.00255860224790097,0.0052785394410615,0.00799847663422204,0.010446504954347,0.0119115513674098
49,-0.00134624932788097,0.000136379198808179,0.0026137864599011,0.00536636578941996,0.00811894511893882,0.0105963523800317,0.0120789809067209
50,-0.00132404172844643,0.000176379378324676,0.002683517260605,0.00546912946873829,0.00825474167687158,0.0107618795591519,0.012262300665923
51,-0.00128654866102091,0.000231877907079025,0.00276910212577632,0.0055881424379694,0.00840718275016249,0.0109444069688598,0.0124628335369597
52,-0.0012324893719325,0.000304157980099031,0.00287182832984153,0.00572469650404786,0.00857756467825419,0.0111452350279967,0.0126818823800282
53,-0.00116112709074655,0.00039395887274131,0.00299243933377203,0.00587953977846693,0.00876664022316184,0.0113651206841926,0.0129202066476804
54,-0.00107232261431328,0.000501422362940175,0.0031310812178542,0.00605282312173855,0.0089745650256229,0.0116042238805369,0.0131779688577904
55,-0.000965967839716807,0.000626659160437117,0.00328786904772079,0.00624466643920688,0.00920146383069296,0.0118626737179766,0.0134553007181306
56,-0.000842486114563778,0.000769248560729895,0.00346238653538116,0.00645465834994629,0.00944693016451142,0.0121400681391627,0.0137518028144564
57,-0.000703888924239352,0.000927181770581609,0.00365262938606011,0.00668079955729914,0.00970896972853817,0.0124344173440167,0.0140654880388376
58,-0.000552483293053713,0.00109815449338333,0.00385629786101791,0.00692079538664929,0.00998529291228066,0.0127434362799152,0.0143940740663523
59,-0.000390572138858033,0.00127986656645796,0.00407109640135252,0.00717235539422301,0.0102736143870935,0.0130648442219881,0.0147352829273041
60,-0.000220419185468132,0.00147005700518515,0.00429476859951915,0.00743322825793878,0.0105716879163584,0.0133963995106924,0.0150868757013457
61,-4.42670147602041e-05,0.00166648597104834,0.00452507920103486,0.00770118381650781,0.0108772884319808,0.0137358816619673,0.0154466346477758
62,0.000135683710385684,0.00186695557391561,0.00475983494890836,0.00797403396069441,0.0111882329724805,0.0140811123474732,0.0158123842110031
63,0.000319240309349572,0.00207127592281722,0.00499885061355308,0.00825159864004715,0.0115043466665412,0.0144319213572771,0.0161839569707447
64,0.000509063539574606,0.00228211057558156,0.00524479443211839,0.00853655129078071,0.011828308149443,0.0147909920059799,0.0165640390419868
65,0.0007080315343599,0.00250234049362602,0.00550055209168331,0.00883178285052729,0.0121630136093713,0.0151612252074286,0.0169555341666947
66,0.000918923614190284,0.00273474785917785,0.00576891055632117,0.00914008559633838,0.0125112606363556,0.0155454233334989,0.0173612475784865
67,0.00114412424448888,0.00298172004639369,0.00605226206055483,0.00946385716295659,0.0128754522653583,0.0159459942795195,0.0177835900814243
68,0.00138591907046913,0.00324554564447871,0.00635290011287052,0.00980539652454651,0.0132578929362225,0.0163652474046143,0.0182248739786239
69,0.00164646345709091,0.00352838299992723,0.00667298804177593,0.0101668725449944,0.0136607570482129,0.0168053620900616,0.0186872816328979
70,0.00192620528785972,0.00383068309120464,0.00701298199727865,0.0105487471202667,0.0140845122432548,0.0172668111493288,0.0191712889526737
71,0.00222439079048842,0.00415169533517432,0.00737213672517284,0.0109502809169866,0.0145284251088004,0.0177488664987989,0.0196761710434848
72,0.00254022105634653,0.00449062405296047,0.0077496619433611,0.0113706896492692,0.0149917173551774,0.018250755245578,0.020201158242192
73,0.00287086677624211,0.00484464320337417,0.00814273707134429,0.0118071588038383,0.0154715805363324,0.0187696744043025,0.0207434508314345
